Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
1.844186602E1,1.110000014E0,-4.88E+00,-1.09E+00
1.844582165E1,1.339950085E0,-4.44E+00,-9.19E-01
1.844977703E1,1.588950038E0,-3.96E+00,-8.23E-01
1.845373218E1,1.819050074E0,-3.50E+00,-6.70E-01
1.845768727E1,1.933950067E0,-2.93E+00,-5.93E-01
1.846164258E1,2.029050112E0,-2.47E+00,-5.36E-01
1.846559735E1,2.047950029E0,-2.09E+00,-5.74E-01
1.846955264E1,1.953000069E0,-1.63E+00,-6.12E-01
1.847350818E1,1.914000034E0,-1.11E+00,-7.46E-01
1.847746395E1,1.857000113E0,-6.70E-01,-7.85E-01
1.848142026E1,1.819050074E0,-2.68E-01,-8.42E-01
1.848537787E1,1.857000113E0,1.720500141E-1,-9.76E-01
1.848933387E1,1.894950032E0,4.780500233E-1,-1.11E+00
1.849328978E1,1.914000034E0,8.419500589E-1,-1.32E+00
1.849724578E1,1.972050071E0,1.147950053E0,-1.59E+00
1.850120209E1,2.009999990E0,1.321050048E0,-1.86E+00
1.850515801E1,2.047950029E0,1.417050123E0,-2.18E+00
1.850911424E1,2.125050068E0,1.455000043E0,-2.60E+00
1.851307039E1,2.202000141E0,1.396950126E0,-2.95E+00
1.851702645E1,2.202000141E0,1.282050014E0,-3.33E+00
1.852098214E1,2.163000107E0,1.053000093E0,-3.60E+00
1.852493830E1,2.068050146E0,7.650000453E-1,-3.81E+00
1.852889422E1,1.914000034E0,4.590000212E-1,-3.83E+00
1.853285084E1,1.665000081E0,1.909500062E-1,-3.58E+00
1.853680584E1,1.417050123E0,-1.14E-01,-3.26E+00
1.854076200E1,1.168050051E0,-3.44E-01,-2.87E+00
1.854471815E1,8.419500589E-1,-4.21E-01,-2.36E+00
1.854867407E1,5.550000072E-1,-5.17E-01,-1.86E+00
1.855262977E1,2.680500150E-1,-5.36E-01,-1.46E+00
1.855658600E1,7.605000585E-2,-4.59E-01,-1.09E+00
1.856054285E1,-1.91E-02,-3.63E-01,-9.00E-01
1.856449981E1,-3.80E-02,-3.06E-01,-6.31E-01
1.856845604E1,-1.14E-01,-2.87E-01,-4.40E-01
1.857241243E1,-9.50E-02,-2.87E-01,-3.06E-01
1.857636835E1,-1.91E-01,-3.25E-01,-2.29E-01
1.858032442E1,-2.10E-01,-2.87E-01,-1.72E-01
1.858428104E1,-2.87E-01,-3.44E-01,-1.53E-01
1.858823703E1,-4.02E-01,-2.29E-01,-1.53E-01
1.859219318E1,-4.21E-01,-1.91E-01,-1.14E-01
1.859614949E1,-5.17E-01,-1.72E-01,-1.91E-02
1.860010401E1,-5.74E-01,-1.91E-01,5.700000376E-2
1.860405993E1,-6.89E-01,-1.91E-01,1.140000075E-1
1.860801624E1,-7.65E-01,-2.10E-01,1.909500062E-1
1.861197272E1,-9.19E-01,-2.48E-01,3.060000241E-1
1.861592872E1,-1.05E+00,-3.44E-01,4.020000100E-1
1.861988480E1,-1.19E+00,-4.59E-01,5.740500093E-1
1.862384111E1,-1.36E+00,-5.93E-01,7.650000453E-1
1.862779757E1,-1.57E+00,-9.38E-01,1.014000058E0
1.863175418E1,-1.72E+00,-1.40E+00,1.282050014E0
1.863571017E1,-1.78E+00,-2.05E+00,1.665000081E0
1.863966656E1,-1.74E+00,-2.81E+00,1.894950032E0
1.864362271E1,-1.68E+00,-3.62E+00,2.009999990E0
1.864757917E1,-1.67E+00,-4.37E+00,2.106000185E0
1.865153540E1,-1.67E+00,-5.15E+00,2.182049990E0
1.865549187E1,-1.74E+00,-5.90E+00,2.163000107E0
1.865944828E1,-1.93E+00,-6.76E+00,2.029050112E0
1.866340466E1,-2.20E+00,-7.68E+00,1.819050074E0
1.866736236E1,-2.72E+00,-9.15E+00,-5.74E-01
1.867131873E1,-3.45E+00,-1.15E+01,-4.67E+00
1.867527503E1,-3.96E+00,-1.33E+01,-5.06E+00
1.867923157E1,-4.35E+00,-1.47E+01,-3.26E+00
1.868318780E1,-4.50E+00,-1.58E+01,-1.19E+00
1.868714211E1,-4.77E+00,-1.65E+01,3.820500076E-1
1.869109857E1,-5.00E+00,-1.73E+01,9.000000358E-1
1.869505613E1,-5.13E+00,-1.84E+01,-1.72E-01
1.869901259E1,-5.57E+00,-1.97E+01,-2.68E+00
1.870296875E1,-5.40E+00,-2.08E+01,-5.25E+00
1.870692497E1,-5.07E+00,-2.11E+01,-4.88E+00
1.871088112E1,-4.84E+00,-2.04E+01,-1.70E+00
1.871483590E1,-4.81E+00,-1.96E+01,1.551000118E0
1.871879257E1,-4.73E+00,-1.92E+01,3.600000143E0
1.872274911E1,-4.59E+00,-1.93E+01,4.270050049E0
1.872670580E1,-4.31E+00,-1.95E+01,4.155000210E0
1.873066225E1,-3.89E+00,-1.97E+01,3.868050098E0
1.873461887E1,-3.47E+00,-2.04E+01,3.312000275E0
1.873857579E1,-3.39E+00,-2.09E+01,2.776050091E0
1.874253270E1,-3.45E+00,-2.14E+01,2.278050184E0
1.874648954E1,-3.54E+00,-2.19E+01,1.684950113E0
1.875044624E1,-3.60E+00,-2.24E+01,8.419500589E-1
1.875440501E1,-3.24E+00,-2.32E+01,-7.65E-01
1.875836124E1,-2.41E+00,-2.39E+01,-3.47E+00
1.876231816E1,-1.32E+00,-2.47E+01,-7.33E+00
1.876627414E1,-1.91E-01,-2.49E+01,-1.08E+01
1.877022976E1,2.680500150E-1,-2.35E+01,-1.22E+01
1.877418591E1,3.060000241E-1,-2.14E+01,-1.13E+01
1.877814437E1,-5.70E-02,-1.93E+01,-8.83E+00
1.878210083E1,-8.04E-01,-1.73E+01,-6.05E+00
1.878605714E1,-1.84E+00,-1.57E+01,-3.81E+00
1.879001352E1,-2.74E+00,-1.46E+01,-2.60E+00
1.879396998E1,-3.24E+00,-1.37E+01,-1.99E+00
1.879792690E1,-3.75E+00,-1.28E+01,-1.65E+00
1.880188343E1,-4.06E+00,-1.19E+01,-1.23E+00
1.880583966E1,-4.04E+00,-1.12E+01,-6.31E-01
1.880979558E1,-4.06E+00,-1.07E+01,-3.80E-02
1.881375075E1,-4.00E+00,-1.03E+01,4.399500191E-1
1.881770698E1,-4.02E+00,-1.01E+01,6.700500250E-1
1.882166321E1,-3.96E+00,-9.90E+00,9.190500379E-1
1.882561988E1,-3.89E+00,-9.59E+00,1.014000058E0
1.882957618E1,-3.79E+00,-9.36E+00,1.110000014E0
1.883353249E1,-3.87E+00,-9.08E+00,1.053000093E0
1.883748864E1,-4.00E+00,-8.69E+00,1.072050095E0
1.884144495E1,-4.12E+00,-8.33E+00,9.760500193E-1
1.884540095E1,-4.25E+00,-7.91E+00,8.800500631E-1
1.884935702E1,-4.48E+00,-7.49E+00,7.650000453E-1
1.885331355E1,-4.69E+00,-7.08E+00,6.310500503E-1
1.885726978E1,-4.96E+00,-6.63E+00,5.170500278E-1
1.886122580E1,-5.30E+00,-6.17E+00,3.820500076E-1
1.886518195E1,-5.57E+00,-5.65E+00,2.100000083E-1
1.886913826E1,-5.82E+00,-5.21E+00,5.700000376E-2
1.887309594E1,-6.03E+00,-4.73E+00,-1.14E-01
1.887705225E1,-6.11E+00,-4.38E+00,-3.25E-01
1.888100864E1,-6.15E+00,-4.02E+00,-4.97E-01
1.888496478E1,-6.17E+00,-3.75E+00,-7.08E-01
1.888892032E1,-6.20E+00,-3.54E+00,-9.38E-01
1.889287593E1,-6.13E+00,-3.47E+00,-1.26E+00
1.889683172E1,-5.78E+00,-3.43E+00,-1.65E+00
1.890078764E1,-5.27E+00,-3.48E+00,-2.20E+00
1.890474372E1,-4.61E+00,-3.75E+00,-2.58E+00
1.890869963E1,-4.02E+00,-4.25E+00,-2.85E+00
1.891265594E1,-3.41E+00,-4.79E+00,-2.97E+00
1.891661240E1,-2.85E+00,-5.28E+00,-2.97E+00
1.892056864E1,-2.41E+00,-5.78E+00,-2.81E+00
1.892452479E1,-2.01E+00,-6.20E+00,-2.57E+00
1.892848049E1,-1.72E+00,-6.63E+00,-2.20E+00
1.893243658E1,-1.47E+00,-7.03E+00,-1.84E+00
1.893639258E1,-1.32E+00,-7.33E+00,-1.46E+00
1.894034873E1,-1.17E+00,-7.62E+00,-1.15E+00
1.894430489E1,-9.19E-01,-7.93E+00,-9.19E-01
1.894826097E1,-6.70E-01,-8.19E+00,-7.08E-01
1.895221728E1,-3.82E-01,-8.48E+00,-5.93E-01
1.895617268E1,-5.70E-02,-8.73E+00,-4.59E-01
1.896012738E1,2.100000083E-1,-8.98E+00,-4.21E-01
1.896408330E1,5.170500278E-1,-9.17E+00,-4.59E-01
1.896803929E1,8.419500589E-1,-9.44E+00,-4.40E-01
1.897199537E1,1.090950012E0,-9.63E+00,-6.12E-01
1.897595153E1,1.282050014E0,-9.82E+00,-6.89E-01
1.897990746E1,1.435950041E0,-1.01E+01,-9.00E-01
1.898386316E1,1.435950041E0,-1.03E+01,-9.38E-01
1.898781946E1,1.359000087E0,-1.05E+01,-9.57E-01
1.899177568E1,1.396950126E0,-1.07E+01,-1.01E+00
1.899573183E1,1.512000084E0,-1.08E+01,-1.07E+00
1.899968783E1,1.627050042E0,-1.08E+01,-1.17E+00
1.900364367E1,1.684950113E0,-1.10E+01,-1.36E+00
1.900759982E1,1.665000081E0,-1.11E+01,-1.61E+00
1.901155597E1,1.761000037E0,-1.12E+01,-1.99E+00
1.901551225E1,1.914000034E0,-1.13E+01,-2.36E+00
1.901946863E1,1.857000113E0,-1.13E+01,-2.64E+00
1.902342509E1,1.570050120E0,-1.12E+01,-2.81E+00
1.902738124E1,1.378050089E0,-1.10E+01,-2.87E+00
1.903133732E1,1.033950090E0,-1.08E+01,-2.76E+00
1.903529324E1,4.399500191E-1,-1.04E+01,-2.64E+00
1.903925079E1,-1.34E-01,-9.88E+00,-2.47E+00
1.904320732E1,-6.70E-01,-9.56E+00,-2.30E+00
1.904716409E1,-1.09E+00,-9.29E+00,-2.16E+00
1.905112047E1,-1.36E+00,-9.06E+00,-2.03E+00
1.905507678E1,-1.63E+00,-8.92E+00,-1.99E+00
1.905903285E1,-1.86E+00,-8.81E+00,-1.89E+00
1.906298932E1,-2.05E+00,-8.75E+00,-1.88E+00
1.906694579E1,-2.18E+00,-8.64E+00,-1.99E+00
1.907090194E1,-2.28E+00,-8.58E+00,-2.11E+00
1.907485786E1,-2.43E+00,-8.48E+00,-2.22E+00
1.907881332E1,-2.49E+00,-8.31E+00,-2.34E+00
1.908276886E1,-2.53E+00,-8.19E+00,-2.47E+00
1.908672485E1,-2.43E+00,-8.02E+00,-2.68E+00
1.909068085E1,-2.24E+00,-7.87E+00,-2.81E+00
1.909463701E1,-2.09E+00,-7.79E+00,-2.79E+00
1.909859380E1,-1.95E+00,-7.74E+00,-2.72E+00
1.910255018E1,-1.89E+00,-7.70E+00,-2.53E+00
1.910650710E1,-1.74E+00,-7.56E+00,-2.34E+00
1.911046379E1,-1.67E+00,-7.39E+00,-2.28E+00
1.911442056E1,-1.61E+00,-7.18E+00,-2.20E+00
1.911838802E1,-1.61E+00,-7.03E+00,-2.16E+00
1.912233371E1,-1.59E+00,-6.97E+00,-2.13E+00
1.912629010E1,-1.51E+00,-6.93E+00,-2.16E+00
1.913024648E1,-1.34E+00,-6.99E+00,-2.24E+00
1.913420296E1,-1.17E+00,-7.10E+00,-2.24E+00
1.913816019E1,-9.19E-01,-7.26E+00,-2.16E+00
1.914211673E1,-6.12E-01,-7.47E+00,-1.91E+00
1.914607321E1,-4.21E-01,-7.76E+00,-1.59E+00
1.915002944E1,-2.29E-01,-7.97E+00,-1.28E+00
1.915398552E1,-3.80E-02,-8.14E+00,-1.01E+00
1.915793958E1,1.905000024E-2,-8.29E+00,-9.00E-01
1.916189582E1,2.100000083E-1,-8.39E+00,-9.95E-01
1.916585189E1,3.250500262E-1,-8.43E+00,-1.26E+00
1.916980780E1,3.630000055E-1,-8.44E+00,-1.70E+00
1.917376357E1,3.439500034E-1,-8.10E+00,-2.14E+00
1.917772026E1,1.905000024E-2,-7.81E+00,-2.45E+00
1.918167744E1,-4.97E-01,-7.47E+00,-2.62E+00
1.918563367E1,-1.21E+00,-7.14E+00,-2.78E+00
1.918958975E1,-1.86E+00,-6.80E+00,-2.87E+00
1.919354607E1,-2.16E+00,-6.45E+00,-2.78E+00
1.919750269E1,-2.14E+00,-6.22E+00,-2.57E+00
1.920145861E1,-1.84E+00,-6.26E+00,-2.39E+00
1.920541462E1,-1.61E+00,-6.47E+00,-2.41E+00
1.920937069E1,-1.38E+00,-7.03E+00,-2.43E+00
1.921332646E1,-9.95E-01,-7.79E+00,-2.20E+00
1.921728279E1,-5.74E-01,-8.69E+00,-1.84E+00
1.922123917E1,-1.53E-01,-9.57E+00,-1.09E+00
1.922519371E1,1.905000024E-2,-1.03E+01,-2.10E-01
1.922914862E1,5.700000376E-2,-1.08E+01,5.740500093E-1
1.923310508E1,2.290500104E-1,-1.12E+01,8.230500221E-1
1.923706178E1,3.060000241E-1,-1.16E+01,5.740500093E-1
1.924101853E1,2.869500220E-1,-1.21E+01,5.700000376E-2
1.924497638E1,3.250500262E-1,-1.22E+01,-6.12E-01
1.924893330E1,2.680500150E-1,-1.19E+01,-1.23E+00
1.925289082E1,0.000000000E0,-1.15E+01,-1.70E+00
1.925684882E1,-4.97E-01,-1.10E+01,-1.91E+00
1.926080506E1,-1.26E+00,-1.06E+01,-2.09E+00
1.926476161E1,-2.09E+00,-1.03E+01,-2.32E+00
1.926871768E1,-2.76E+00,-9.98E+00,-2.43E+00
1.927267384E1,-3.14E+00,-9.71E+00,-2.30E+00
1.927663049E1,-3.35E+00,-9.71E+00,-2.07E+00
1.928058710E1,-3.35E+00,-9.90E+00,-1.65E+00
1.928454364E1,-3.03E+00,-1.03E+01,-1.03E+00
1.928849950E1,-2.57E+00,-1.10E+01,-2.29E-01
1.929245466E1,-2.11E+00,-1.17E+01,6.120000482E-1
1.929641127E1,-1.70E+00,-1.24E+01,1.129050016E0
1.930036798E1,-1.53E+00,-1.31E+01,1.147950053E0
1.930432459E1,-1.44E+00,-1.38E+01,5.550000072E-1
1.930828267E1,-1.49E+00,-1.45E+01,-4.40E-01
1.931223905E1,-1.57E+00,-1.51E+01,-1.44E+00
1.931619543E1,-2.03E+00,-1.59E+01,-2.11E+00
1.932015158E1,-2.41E+00,-1.65E+01,-2.81E+00
1.932410782E1,-2.78E+00,-1.69E+01,-3.37E+00
1.932806382E1,-3.14E+00,-1.72E+01,-3.31E+00
1.933202020E1,-3.50E+00,-1.74E+01,-2.64E+00
1.933597610E1,-3.79E+00,-1.75E+01,-1.88E+00
1.933993187E1,-3.94E+00,-1.74E+01,-1.36E+00
1.934388749E1,-4.04E+00,-1.72E+01,-1.05E+00
1.934784289E1,-4.00E+00,-1.73E+01,-8.04E-01
1.935179874E1,-3.96E+00,-1.74E+01,-9.00E-01
1.935575397E1,-3.94E+00,-1.78E+01,-1.21E+00
1.935970965E1,-4.00E+00,-1.83E+01,-1.23E+00
1.936366557E1,-4.12E+00,-1.87E+01,-8.80E-01
1.936762165E1,-4.27E+00,-1.92E+01,-2.87E-01
1.937157618E1,-4.46E+00,-1.96E+01,3.439500034E-1
1.937553271E1,-4.52E+00,-2.00E+01,1.053000093E0
1.937948841E1,-4.38E+00,-2.03E+01,1.704000115E0
1.938344462E1,-4.33E+00,-2.05E+01,2.047950029E0
1.938740024E1,-4.44E+00,-2.06E+01,2.278050184E0
1.939135631E1,-4.48E+00,-2.06E+01,2.335950136E0
1.939531245E1,-4.54E+00,-2.04E+01,2.317050219E0
1.939926883E1,-4.65E+00,-2.03E+01,2.239950180E0
1.940322553E1,-4.73E+00,-2.01E+01,2.221050024E0
1.940718159E1,-4.83E+00,-2.01E+01,2.009999990E0
1.941113751E1,-4.94E+00,-1.99E+01,1.800000072E0
1.941509366E1,-4.98E+00,-1.96E+01,1.417050123E0
1.941904975E1,-4.90E+00,-1.93E+01,9.379500151E-1
1.942300621E1,-4.90E+00,-1.90E+01,5.359500051E-1
1.942696352E1,-4.88E+00,-1.85E+01,1.140000075E-1
1.943092154E1,-4.96E+00,-1.79E+01,-4.59E-01
1.943487831E1,-5.04E+00,-1.73E+01,-1.01E+00
1.943883500E1,-5.07E+00,-1.64E+01,-1.61E+00
1.944279210E1,-5.17E+00,-1.55E+01,-2.37E+00
1.944674848E1,-5.30E+00,-1.47E+01,-3.18E+00
1.945070502E1,-5.40E+00,-1.40E+01,-4.17E+00
1.945466145E1,-5.51E+00,-1.30E+01,-5.44E+00
1.945861815E1,-5.46E+00,-1.19E+01,-6.55E+00
1.946257422E1,-5.13E+00,-1.05E+01,-7.47E+00
1.946653026E1,-4.58E+00,-9.17E+00,-7.89E+00
1.947048618E1,-3.87E+00,-7.87E+00,-7.68E+00
1.947444211E1,-3.12E+00,-6.66E+00,-6.97E+00
1.947839801E1,-2.41E+00,-5.57E+00,-6.01E+00
1.948235416E1,-1.68E+00,-4.71E+00,-5.00E+00
1.948631054E1,-9.95E-01,-4.06E+00,-4.00E+00
1.949026684E1,-3.63E-01,-3.47E+00,-3.22E+00
1.949422154E1,1.140000075E-1,-2.99E+00,-2.60E+00
1.949817823E1,4.399500191E-1,-2.49E+00,-2.20E+00
1.950213423E1,7.650000453E-1,-1.99E+00,-1.93E+00
1.950609046E1,1.033950090E0,-1.67E+00,-1.68E+00
1.951004692E1,1.282050014E0,-1.40E+00,-1.55E+00
1.951400336E1,1.551000118E0,-1.17E+00,-1.30E+00
1.951795967E1,1.837950110E0,-9.76E-01,-1.03E+00
1.952191643E1,2.143949986E0,-8.23E-01,-7.08E-01
1.952587276E1,2.182049990E0,-6.12E-01,-4.97E-01
1.952982938E1,2.182049990E0,-3.44E-01,-4.97E-01
1.953378614E1,2.143949986E0,-9.50E-02,-4.02E-01
1.953774423E1,2.143949986E0,1.140000075E-1,-5.17E-01
1.954170092E1,2.163000107E0,3.060000241E-1,-7.08E-01
1.954565715E1,2.106000185E0,4.020000100E-1,-8.42E-01
1.954961341E1,2.125050068E0,5.929500461E-1,-1.15E+00
1.955356988E1,2.163000107E0,7.650000453E-1,-1.53E+00
1.955752595E1,2.374050140E0,8.610000610E-1,-2.05E+00
1.956148172E1,2.680050135E0,9.000000358E-1,-2.53E+00
1.956543734E1,3.102000237E0,8.230500221E-1,-3.04E+00
1.956939334E1,3.561000109E0,5.740500093E-1,-3.31E+00
1.957334977E1,3.963000298E0,3.439500034E-1,-3.18E+00
1.957730584E1,4.155000210E0,3.795000166E-2,-2.60E+00
1.958126107E1,3.963000298E0,-3.25E-01,-1.97E+00
1.958521723E1,3.714000225E0,-6.70E-01,-1.32E+00
1.958917346E1,3.484950066E0,-9.76E-01,-6.70E-01
1.959312861E1,3.274050236E0,-1.28E+00,-9.50E-02
1.959708331E1,2.986950159E0,-1.40E+00,3.820500076E-1
1.960103970E1,2.737950087E0,-1.49E+00,8.040000200E-1
1.960499562E1,2.488950014E0,-1.55E+00,1.186950088E0
1.960895175E1,2.296950102E0,-1.47E+00,1.435950041E0
1.961290814E1,2.182049990E0,-1.36E+00,1.474050045E0
1.961686460E1,2.029050112E0,-1.30E+00,1.378050089E0
1.962082104E1,1.914000034E0,-1.30E+00,1.321050048E0
1.962477681E1,1.800000072E0,-1.28E+00,1.168050051E0
1.962873304E1,1.741950035E0,-1.34E+00,9.570000172E-1
1.963268929E1,1.665000081E0,-1.38E+00,7.650000453E-1
1.963664537E1,1.588950038E0,-1.34E+00,5.550000072E-1
1.964060137E1,1.435950041E0,-1.26E+00,4.210500121E-1
1.964455731E1,1.263000011E0,-1.13E+00,2.100000083E-1
1.964851400E1,1.072050095E0,-1.05E+00,0.000000000E0
1.965247146E1,9.000000358E-1,-9.57E-01,-1.91E-01
1.965642801E1,7.080000043E-1,-8.80E-01,-3.63E-01
1.966038386E1,5.550000072E-1,-8.04E-01,-4.78E-01
1.966434024E1,4.020000100E-1,-7.08E-01,-5.93E-01
1.966829632E1,3.060000241E-1,-6.51E-01,-6.12E-01
1.967225232E1,1.720500141E-1,-5.55E-01,-6.51E-01
1.967620825E1,7.605000585E-2,-5.17E-01,-6.51E-01
1.968016410E1,3.795000166E-2,-4.78E-01,-6.51E-01
1.968412002E1,0.000000000E0,-4.21E-01,-5.74E-01
1.968807740E1,-1.91E-02,-4.02E-01,-5.55E-01
1.969203317E1,-3.80E-02,-4.02E-01,-4.59E-01
1.969598948E1,-3.80E-02,-3.44E-01,-4.40E-01
1.969994602E1,-1.91E-02,-3.63E-01,-3.06E-01
1.970390171E1,-5.70E-02,-4.40E-01,-1.91E-01
1.970785741E1,-9.50E-02,-5.55E-01,-5.70E-02
1.971181271E1,-1.72E-01,-7.85E-01,-1.91E-02
1.971576740E1,-2.29E-01,-1.09E+00,1.720500141E-1
1.971972340E1,-2.29E-01,-1.32E+00,3.060000241E-1
1.972367978E1,-4.21E-01,-1.74E+00,5.170500278E-1
1.972763577E1,-5.36E-01,-2.30E+00,6.120000482E-1
1.973159200E1,-6.51E-01,-3.10E+00,7.849500179E-1
1.973554830E1,-7.08E-01,-4.21E+00,9.949500561E-1
1.973950429E1,-8.23E-01,-5.76E+00,1.282050014E0
1.974346060E1,-9.95E-01,-7.68E+00,1.665000081E0
1.974741690E1,-1.34E+00,-1.01E+01,1.857000113E0
1.975137361E1,-1.78E+00,-1.32E+01,9.190500379E-1
1.975533107E1,-2.57E+00,-1.82E+01,-5.99E+00
1.975928715E1,-3.48E+00,-2.34E+01,-8.87E+00
1.976324340E1,-4.59E+00,-2.70E+01,-7.18E+00
1.976719986E1,-5.61E+00,-2.94E+01,-5.06E+00
1.977115625E1,-6.53E+00,-3.05E+01,-3.03E+00
1.977511294E1,-7.98E+00,-3.04E+01,-1.55E+00
1.977906871E1,-9.38E+00,-2.93E+01,-7.65E-01
1.978302471E1,-1.05E+01,-2.77E+01,-1.13E+00
1.978698047E1,-1.08E+01,-2.63E+01,-2.60E+00
1.979093616E1,-9.65E+00,-2.50E+01,-4.77E+00
1.979489201E1,-7.68E+00,-2.40E+01,-6.93E+00
1.979884762E1,-5.27E+00,-2.34E+01,-8.60E+00
1.980280378E1,-2.76E+00,-2.32E+01,-8.35E+00
1.980675970E1,-8.23E-01,-2.33E+01,-6.05E+00
1.981071539E1,-7.61E-02,-2.34E+01,-2.64E+00
1.981466992E1,-2.87E-01,-2.32E+01,5.929500461E-1
1.981862569E1,-1.26E+00,-2.24E+01,2.680050135E0
1.982258176E1,-2.07E+00,-2.14E+01,3.465000153E0
1.982653799E1,-2.11E+00,-2.04E+01,2.968050241E0
1.983049453E1,-2.26E+00,-1.91E+01,1.894950032E0
1.983445090E1,-2.79E+00,-1.76E+01,7.459500432E-1
1.983840921E1,-3.35E+00,-1.61E+01,-6.12E-01
1.984236513E1,-3.79E+00,-1.47E+01,-1.68E+00
1.984632144E1,-4.08E+00,-1.35E+01,-2.28E+00
1.985027768E1,-4.38E+00,-1.25E+01,-2.36E+00
1.985423421E1,-4.44E+00,-1.20E+01,-1.99E+00
1.985819066E1,-4.61E+00,-1.16E+01,-1.28E+00
1.986214681E1,-4.88E+00,-1.14E+01,-4.21E-01
1.986610220E1,-5.11E+00,-1.14E+01,4.969500303E-1
1.987005880E1,-5.34E+00,-1.13E+01,1.282050014E0
1.987401519E1,-5.49E+00,-1.17E+01,1.684950113E0
1.987797173E1,-5.55E+00,-1.22E+01,1.857000113E0
1.988192816E1,-5.51E+00,-1.24E+01,1.761000037E0
1.988588486E1,-5.42E+00,-1.24E+01,1.512000084E0
1.988984140E1,-5.27E+00,-1.22E+01,1.129050016E0
1.989379809E1,-5.02E+00,-1.17E+01,5.170500278E-1
1.989775578E1,-4.63E+00,-1.11E+01,-1.91E-01
1.990171247E1,-4.27E+00,-1.04E+01,-9.57E-01
1.990566908E1,-4.02E+00,-9.65E+00,-1.65E+00
1.990962523E1,-3.83E+00,-8.98E+00,-2.24E+00
1.991358139E1,-3.68E+00,-8.31E+00,-2.68E+00
1.991753728E1,-3.47E+00,-7.68E+00,-3.04E+00
1.992149320E1,-3.10E+00,-7.26E+00,-3.37E+00
1.992544867E1,-2.81E+00,-6.72E+00,-3.68E+00
1.992940420E1,-2.60E+00,-6.24E+00,-3.85E+00
1.993335974E1,-2.43E+00,-5.96E+00,-3.87E+00
1.993731520E1,-2.32E+00,-5.90E+00,-3.58E+00
1.994127073E1,-2.26E+00,-5.99E+00,-3.22E+00
1.994522634E1,-2.32E+00,-6.07E+00,-2.83E+00
1.994918234E1,-2.36E+00,-6.09E+00,-2.58E+00
1.995313851E1,-2.34E+00,-6.13E+00,-2.26E+00
1.995709397E1,-2.16E+00,-6.01E+00,-1.97E+00
1.996104959E1,-1.99E+00,-5.90E+00,-1.76E+00
1.996500505E1,-1.67E+00,-5.80E+00,-1.51E+00
1.996896074E1,-1.34E+00,-5.71E+00,-1.38E+00
1.997291644E1,-1.05E+00,-5.69E+00,-1.32E+00
1.997687252E1,-7.85E-01,-5.73E+00,-1.24E+00
1.998082852E1,-5.93E-01,-5.80E+00,-1.23E+00
1.998478421E1,-3.82E-01,-6.05E+00,-1.17E+00
1.998873976E1,-1.72E-01,-6.26E+00,-1.15E+00
1.999269514E1,-3.80E-02,-6.51E+00,-1.09E+00
1.999664899E1,3.795000166E-2,-6.74E+00,-1.11E+00
2.000060439E1,2.479500175E-1,-7.01E+00,-1.11E+00
2.000456016E1,4.020000100E-1,-7.24E+00,-1.15E+00
2.000851585E1,5.929500461E-1,-7.41E+00,-1.23E+00
2.001247116E1,7.650000453E-1,-7.58E+00,-1.28E+00
2.001642693E1,9.760500193E-1,-7.68E+00,-1.38E+00
2.002038254E1,1.090950012E0,-7.79E+00,-1.47E+00
2.002433801E1,1.206000090E0,-7.95E+00,-1.49E+00
2.002829324E1,1.378050089E0,-8.06E+00,-1.59E+00
2.003224893E1,1.723050117E0,-8.16E+00,-1.65E+00
2.003620538E1,1.876050115E0,-8.31E+00,-1.59E+00
2.004016192E1,1.933950067E0,-8.44E+00,-1.46E+00
2.004411823E1,1.990950108E0,-8.60E+00,-1.44E+00
2.004807411E1,2.086950064E0,-8.71E+00,-1.40E+00
2.005203011E1,2.068050146E0,-8.75E+00,-1.46E+00
2.005598742E1,2.068050146E0,-8.77E+00,-1.47E+00
2.005994390E1,2.125050068E0,-8.83E+00,-1.38E+00
2.006390036E1,2.202000141E0,-8.87E+00,-1.34E+00
2.006785667E1,2.239950180E0,-8.90E+00,-1.34E+00
2.007181307E1,2.221050024E0,-9.02E+00,-1.36E+00
2.007576884E1,2.125050068E0,-9.06E+00,-1.42E+00
2.007972453E1,1.894950032E0,-9.02E+00,-1.57E+00
2.008368054E1,1.455000043E0,-8.92E+00,-1.86E+00
2.008763669E1,9.379500151E-1,-8.81E+00,-2.18E+00
2.009159269E1,4.969500303E-1,-8.81E+00,-2.34E+00
2.009554908E1,9.495000541E-2,-8.81E+00,-2.55E+00
2.009950646E1,-3.80E-02,-8.79E+00,-2.60E+00
2.010346285E1,-2.48E-01,-8.73E+00,-2.64E+00
2.010741887E1,-4.78E-01,-8.71E+00,-2.53E+00
2.011137471E1,-6.70E-01,-8.69E+00,-2.36E+00
2.011533087E1,-7.27E-01,-8.73E+00,-2.14E+00
2.011928694E1,-7.65E-01,-8.69E+00,-1.99E+00
2.012324324E1,-8.61E-01,-8.54E+00,-1.82E+00
2.012719970E1,-1.15E+00,-8.23E+00,-1.74E+00
2.013115632E1,-1.59E+00,-7.89E+00,-1.72E+00
2.013511248E1,-1.91E+00,-7.58E+00,-1.76E+00
2.013906871E1,-2.13E+00,-7.29E+00,-2.09E+00
2.014302525E1,-2.34E+00,-7.10E+00,-2.41E+00
2.014698125E1,-2.45E+00,-6.97E+00,-2.62E+00
